word,definitionUrl,partOfSpeech,cefrLevel,americanPronUrl,britishPronUrl
demand,/definition/english/demand_2,verb,b2,/media/english/us_pron/d/dem/deman/demand__us_2.mp3,/media/english/uk_pron/d/dem/deman/demand__gb_1.mp3
democracy,/definition/english/democracy,noun,b2,/media/english/us_pron/d/dem/democ/democracy__us_1.mp3,/media/english/uk_pron/d/dem/democ/democracy__gb_2.mp3
democratic,/definition/english/democratic,adjective,b2,/media/english/us_pron/d/dem/democ/democratic__us_1.mp3,/media/english/uk_pron/d/dem/democ/democratic__gb_2.mp3
demon,/definition/english/demon,noun,c1,/media/english/us_pron/d/dem/demon/demon__us_1.mp3,/media/english/uk_pron/d/dem/demon/demon__gb_1.mp3
demonstrate,/definition/english/demonstrate,verb,b2,/media/english/us_pron/d/dem/demon/demonstrate__us_1.mp3,/media/english/uk_pron/d/dem/demon/demonstrate__gb_2.mp3
demonstration,/definition/english/demonstration,noun,b2,/media/english/us_pron/d/dem/demon/demonstration__us_1.mp3,/media/english/uk_pron/d/dem/demon/demonstration__gb_2.mp3
denial,/definition/english/denial,noun,c1,/media/english/us_pron/d/den/denia/denial__us_1.mp3,/media/english/uk_pron/d/den/denia/denial__gb_1.mp3
denounce,/definition/english/denounce,verb,c1,/media/english/us_pron/d/den/denou/denounce__us_2.mp3,/media/english/uk_pron/d/den/denou/denounce__gb_1.mp3
dense,/definition/english/dense,adjective,c1,/media/english/us_pron/d/den/dense/dense__us_1.mp3,/media/english/uk_pron/d/den/dense/dense__gb_1.mp3
density,/definition/english/density,noun,c1,/media/english/us_pron/d/den/densi/density__us_1.mp3,/media/english/uk_pron/d/den/densi/density__gb_3.mp3
dentist,/definition/english/dentist,noun,a2,/media/english/us_pron/d/den/denti/dentist__us_1.mp3,/media/english/uk_pron/d/den/denti/dentist__gb_2.mp3
deny,/definition/english/deny,verb,b2,/media/english/us_pron/d/den/deny_/deny__us_1.mp3,/media/english/uk_pron/d/den/deny_/deny__gb_1.mp3
depart,/definition/english/depart,verb,b2,/media/english/us_pron/d/dep/depar/depart__us_1.mp3,/media/english/uk_pron/d/dep/depar/depart__gb_1.mp3
department,/definition/english/department,noun,a2,/media/english/us_pron/d/dep/depar/department__us_1.mp3,/media/english/uk_pron/d/dep/depar/department__gb_2.mp3
departure,/definition/english/departure,noun,b1,/media/english/us_pron/d/dep/depar/departure__us_1.mp3,/media/english/uk_pron/d/dep/depar/departure__gb_3.mp3
depend,/definition/english/depend,verb,a2,/media/english/us_pron/d/dep/depen/depend__us_1.mp3,/media/english/uk_pron/d/dep/depen/depend__gb_1.mp3
dependence,/definition/english/dependence,noun,c1,/media/english/us_pron/d/dep/depen/dependence__us_1.mp3,/media/english/uk_pron/d/dep/depen/dependence__gb_1.mp3
dependent,/definition/english/dependent_1,adjective,b2,/media/english/us_pron/d/dep/depen/dependent__us_1.mp3,/media/english/uk_pron/d/dep/depen/dependent__gb_1.mp3
depict,/definition/english/depict,verb,c1,/media/english/us_pron/d/dep/depic/depict__us_1.mp3,/media/english/uk_pron/d/dep/depic/depict__gb_1.mp3
deploy,/definition/english/deploy,verb,c1,/media/english/us_pron/d/dep/deplo/deploy__us_1.mp3,/media/english/uk_pron/d/dep/deplo/deploy__gb_1.mp3
deployment,/definition/english/deployment,noun,c1,/media/english/us_pron/d/dep/deplo/deployment__us_1.mp3,/media/english/uk_pron/d/dep/deplo/deployment__gb_1.mp3
deposit,/definition/english/deposit_1,noun,b2,/media/english/us_pron/d/dep/depos/deposit__us_1.mp3,/media/english/uk_pron/d/dep/depos/deposit__gb_1.mp3
deposit,/definition/english/deposit_2,verb,c1,/media/english/us_pron/d/dep/depos/deposit__us_1.mp3,/media/english/uk_pron/d/dep/depos/deposit__gb_1.mp3
depressed,/definition/english/depressed,adjective,b2,/media/english/us_pron/d/dep/depre/depressed__us_1.mp3,/media/english/uk_pron/d/dep/depre/depressed__gb_4.mp3
depressing,/definition/english/depressing,adjective,b2,/media/english/us_pron/d/dep/depre/depressing__us_1.mp3,/media/english/uk_pron/d/dep/depre/depressing__gb_3.mp3
depression,/definition/english/depression,noun,b2,/media/english/us_pron/d/dep/depre/depression__us_1.mp3,/media/english/uk_pron/d/dep/depre/depression__gb_2.mp3
deprive,/definition/english/deprive,verb,c1,/media/english/us_pron/d/dep/depri/deprive__us_1.mp3,/media/english/uk_pron/d/dep/depri/deprive__gb_2.mp3
depth,/definition/english/depth,noun,b2,/media/english/us_pron/d/dep/depth/depth__us_1.mp3,/media/english/uk_pron/d/dep/depth/depth__gb_1.mp3
deputy,/definition/english/deputy,noun,c1,/media/english/us_pron/d/dep/deput/deputy__us_1.mp3,/media/english/uk_pron/d/dep/deput/deputy__gb_1.mp3
derive,/definition/english/derive,verb,b2,/media/english/us_pron/d/der/deriv/derive__us_1.mp3,/media/english/uk_pron/d/der/deriv/derive__gb_2.mp3
descend,/definition/english/descend,verb,c1,/media/english/us_pron/d/des/desce/descend__us_1.mp3,/media/english/uk_pron/d/des/desce/descend__gb_1.mp3
descent,/definition/english/descent,noun,c1,/media/english/us_pron/d/des/desce/descent__us_1.mp3,/media/english/uk_pron/d/des/desce/descent__gb_1.mp3
describe,/definition/english/describe,verb,a1,/media/english/us_pron/d/des/descr/describe__us_1.mp3,/media/english/uk_pron/d/des/descr/describe__gb_2.mp3
description,/definition/english/description,noun,a1,/media/english/us_pron/d/des/descr/description__us_1.mp3,/media/english/uk_pron/d/des/descr/description__gb_2.mp3
desert,/definition/english/desert_1,noun,a2,/media/english/us_pron/d/des/deser/desert__us_1.mp3,/media/english/uk_pron/d/des/deser/desert__gb_3.mp3
desert,/definition/english/desert_2,verb,b2,/media/english/us_pron/d/des/deser/desert__us_2.mp3,/media/english/uk_pron/d/des/deser/desert__gb_2.mp3
deserve,/definition/english/deserve,verb,b2,/media/english/us_pron/d/des/deser/deserve__us_1.mp3,/media/english/uk_pron/d/des/deser/deserve__gb_1.mp3
design,/definition/english/design_1,noun,a1,/media/english/us_pron/d/des/desig/design__us_3.mp3,/media/english/uk_pron/d/des/desig/design__gb_2.mp3
design,/definition/english/design_2,verb,a1,/media/english/us_pron/d/des/desig/design__us_3.mp3,/media/english/uk_pron/d/des/desig/design__gb_2.mp3
designate,/definition/english/designate_1,verb,c1,/media/english/us_pron/d/des/desig/designate__us_1.mp3,/media/english/uk_pron/d/des/desig/designate__gb_1.mp3
designer,/definition/english/designer_1,noun,a2,/media/english/us_pron/d/des/desig/designer__us_1.mp3,/media/english/uk_pron/d/des/desig/designer__gb_2.mp3
desirable,/definition/english/desirable,adjective,c1,/media/english/us_pron/d/des/desir/desirable__us_1.mp3,/media/english/uk_pron/d/des/desir/desirable__gb_2.mp3
desire,/definition/english/desire_1,noun,b2,/media/english/us_pron/d/des/desir/desire__us_1.mp3,/media/english/uk_pron/d/des/desir/desire__gb_2.mp3
desire,/definition/english/desire_2,verb,b2,/media/english/us_pron/d/des/desir/desire__us_1.mp3,/media/english/uk_pron/d/des/desir/desire__gb_2.mp3
desk,/definition/english/desk,noun,a1,/media/english/us_pron/d/des/desk_/desk__us_1.mp3,/media/english/uk_pron/d/des/desk_/desk__gb_1.mp3
desktop,/definition/english/desktop,noun,c1,/media/english/us_pron/d/des/deskt/desktop__us_1.mp3,/media/english/uk_pron/d/des/deskt/desktop__gb_1.mp3
desperate,/definition/english/desperate,adjective,b2,/media/english/us_pron/d/des/despe/desperate__us_2_rr.mp3,/media/english/uk_pron/d/des/despe/desperate__gb_3.mp3
desperately,/definition/english/desperately,adverb,b2,/media/english/us_pron/d/des/despe/desperately__us_1.mp3,/media/english/uk_pron/d/des/despe/desperately__gb_1.mp3
despite,/definition/english/despite,preposition,b1,/media/english/us_pron/d/des/despi/despite__us_1.mp3,/media/english/uk_pron/d/des/despi/despite__gb_2.mp3
destination,/definition/english/destination_1,noun,b1,/media/english/us_pron/d/des/desti/destination__us_2.mp3,/media/english/uk_pron/d/des/desti/destination__gb_2.mp3
destroy,/definition/english/destroy,verb,a2,/media/english/us_pron/d/des/destr/destroy__us_1.mp3,/media/english/uk_pron/d/des/destr/destroy__gb_2.mp3
destruction,/definition/english/destruction,noun,b2,/media/english/us_pron/d/des/destr/destruction__us_1.mp3,/media/english/uk_pron/d/des/destr/destruction__gb_2.mp3
destructive,/definition/english/destructive,adjective,c1,/media/english/us_pron/d/des/destr/destructive__us_1.mp3,/media/english/uk_pron/d/des/destr/destructive__gb_2.mp3
detail,/definition/english/detail_1,noun,a1,/media/english/us_pron/d/det/detai/detail__us_1.mp3,/media/english/uk_pron/d/det/detai/detail__gb_3.mp3
detail,/definition/english/detail_2,verb,b2,/media/english/us_pron/d/det/detai/detail__us_1.mp3,/media/english/uk_pron/d/det/detai/detail__gb_3.mp3
detailed,/definition/english/detailed,adjective,b2,/media/english/us_pron/d/det/detai/detailed__us_1_rr.mp3,/media/english/uk_pron/d/det/detai/detailed__gb_1.mp3
detain,/definition/english/detain,verb,c1,/media/english/us_pron/d/det/detai/detain__us_1.mp3,/media/english/uk_pron/d/det/detai/detain__gb_1.mp3
detect,/definition/english/detect,verb,b2,/media/english/us_pron/d/det/detec/detect__us_1.mp3,/media/english/uk_pron/d/det/detec/detect__gb_2.mp3
detection,/definition/english/detection,noun,c1,/media/english/us_pron/d/det/detec/detection__us_1.mp3,/media/english/uk_pron/d/det/detec/detection__gb_1.mp3
detective,/definition/english/detective,noun,a2,/media/english/us_pron/d/det/detec/detective__us_1.mp3,/media/english/uk_pron/d/det/detec/detective__gb_1.mp3
detention,/definition/english/detention,noun,c1,/media/english/us_pron/d/det/deten/detention__us_1.mp3,/media/english/uk_pron/d/det/deten/detention__gb_1.mp3
deteriorate,/definition/english/deteriorate,verb,c1,/media/english/us_pron/d/det/deter/deteriorate__us_1.mp3,/media/english/uk_pron/d/det/deter/deteriorate__gb_2.mp3
determination,/definition/english/determination,noun,b2,/media/english/us_pron/d/det/deter/determination__us_1.mp3,/media/english/uk_pron/d/det/deter/determination__gb_1.mp3
determine,/definition/english/determine,verb,b1,/media/english/us_pron/d/det/deter/determine__us_1.mp3,/media/english/uk_pron/d/det/deter/determine__gb_1.mp3
determined,/definition/english/determined,adjective,b1,/media/english/us_pron/d/det/deter/determined__us_1.mp3,/media/english/uk_pron/d/det/deter/determined__gb_1.mp3
devastate,/definition/english/devastate,verb,c1,/media/english/us_pron/d/dev/devas/devastate__us_1.mp3,/media/english/uk_pron/d/dev/devas/devastate__gb_1.mp3
develop,/definition/english/develop,verb,a2,/media/english/us_pron/d/dev/devel/develop__us_1.mp3,/media/english/uk_pron/d/dev/devel/develop__gb_3.mp3
development,/definition/english/development,noun,b1,/media/english/us_pron/d/dev/devel/development__us_1.mp3,/media/english/uk_pron/d/dev/devel/development__gb_1.mp3
device,/definition/english/device,noun,a2,/media/english/us_pron/d/dev/devic/device__us_1.mp3,/media/english/uk_pron/d/dev/devic/device__gb_2.mp3
devil,/definition/english/devil,noun,c1,/media/english/us_pron/d/dev/devil/devil__us_1.mp3,/media/english/uk_pron/d/dev/devil/devil__gb_1.mp3
devise,/definition/english/devise,verb,c1,/media/english/us_pron/d/dev/devis/devise__us_1.mp3,/media/english/uk_pron/d/dev/devis/devise__gb_1.mp3
devote,/definition/english/devote,verb,b2,/media/english/us_pron/d/dev/devot/devote__us_1.mp3,/media/english/uk_pron/d/dev/devot/devote__gb_1.mp3
diagnose,/definition/english/diagnose,verb,c1,/media/english/us_pron/d/dia/diagn/diagnose__us_1_rr.mp3,/media/english/uk_pron/d/dia/diagn/diagnose__gb_1.mp3
diagnosis,/definition/english/diagnosis,noun,c1,/media/english/us_pron/d/dia/diagn/diagnosis__us_1.mp3,/media/english/uk_pron/d/dia/diagn/diagnosis__gb_2.mp3
diagram,/definition/english/diagram_2,noun,b1,/media/english/us_pron/d/dia/diagr/diagram__us_1.mp3,/media/english/uk_pron/d/dia/diagr/diagram__gb_2.mp3
dialogue,/definition/english/dialogue,noun,a1,/media/english/us_pron/d/dia/dialo/dialogue__us_1_rr.mp3,/media/english/uk_pron/d/dia/dialo/dialogue__gb_1.mp3
diamond,/definition/english/diamond,noun,b1,/media/english/us_pron/d/dia/diamo/diamond__us_4.mp3,/media/english/uk_pron/d/dia/diamo/diamond__gb_2.mp3
diary,/definition/english/diary,noun,a2,/media/english/us_pron/d/dia/diary/diary__us_1.mp3,/media/english/uk_pron/d/dia/diary/diary__gb_2.mp3
dictate,/definition/english/dictate_1,verb,c1,/media/english/us_pron/d/dic/dicta/dictate__us_1.mp3,/media/english/uk_pron/d/dic/dicta/dictate__gb_1.mp3
dictator,/definition/english/dictator,noun,c1,/media/english/us_pron/d/dic/dicta/dictator__us_1.mp3,/media/english/uk_pron/d/dic/dicta/dictator__gb_2.mp3
dictionary,/definition/english/dictionary,noun,a1,/media/english/us_pron/d/dic/dicti/dictionary__us_1.mp3,/media/english/uk_pron/d/dic/dicti/dictionary__gb_2.mp3
die,/definition/english/die_1,verb,a1,/media/english/us_pron/d/die/die__/die__us_1.mp3,/media/english/uk_pron/d/die/die__/die__gb_1.mp3
diet,/definition/english/diet_1,noun,a1,/media/english/us_pron/d/die/diet_/diet__us_1.mp3,/media/english/uk_pron/d/die/diet_/diet__gb_1.mp3
differ,/definition/english/differ,verb,b2,/media/english/us_pron/d/dif/diffe/differ__us_1.mp3,/media/english/uk_pron/d/dif/diffe/differ__gb_2.mp3
difference,/definition/english/difference,noun,a1,/media/english/us_pron/d/dif/diffe/difference__us_1.mp3,/media/english/uk_pron/d/dif/diffe/difference__gb_4.mp3
different,/definition/english/different,adjective,a1,/media/english/us_pron/d/dif/diffe/different__us_1.mp3,/media/english/uk_pron/d/dif/diffe/different__gb_3.mp3
differentiate,/definition/english/differentiate,verb,c1,/media/english/us_pron/d/dif/diffe/differentiate__us_1.mp3,/media/english/uk_pron/d/dif/diffe/differentiate__gb_5.mp3
differently,/definition/english/differently,adverb,a2,/media/english/us_pron/d/dif/diffe/differently__us_3.mp3,/media/english/uk_pron/d/dif/diffe/differently__gb_4.mp3
difficult,/definition/english/difficult,adjective,a1,/media/english/us_pron/d/dif/diffi/difficult__us_2_rr.mp3,/media/english/uk_pron/d/dif/diffi/difficult__gb_2.mp3
difficulty,/definition/english/difficulty,noun,b1,/media/english/us_pron/d/dif/diffi/difficulty__us_2_rr.mp3,/media/english/uk_pron/d/dif/diffi/difficulty__gb_1.mp3
dig,/definition/english/dig_1,verb,b2,/media/english/us_pron/d/dig/dig__/dig__us_1.mp3,/media/english/uk_pron/d/dig/dig__/dig__gb_1.mp3
digital,/definition/english/digital_1,adjective,a2,/media/english/us_pron/d/dig/digit/digital__us_3.mp3,/media/english/uk_pron/d/dig/digit/digital__gb_2.mp3
dignity,/definition/english/dignity,noun,c1,/media/english/us_pron/d/dig/digni/dignity__us_1.mp3,/media/english/uk_pron/d/dig/digni/dignity__gb_1.mp3
dilemma,/definition/english/dilemma,noun,c1,/media/english/us_pron/d/dil/dilem/dilemma__us_1.mp3,/media/english/uk_pron/d/dil/dilem/dilemma__gb_1.mp3
dimension,/definition/english/dimension,noun,c1,/media/english/us_pron/d/dim/dimen/dimension__us_1.mp3,/media/english/uk_pron/d/dim/dimen/dimension__gb_3.mp3
diminish,/definition/english/diminish,verb,c1,/media/english/us_pron/d/dim/dimin/diminish__us_1.mp3,/media/english/uk_pron/d/dim/dimin/diminish__gb_1.mp3
dinner,/definition/english/dinner,noun,a1,/media/english/us_pron/d/din/dinne/dinner__us_3.mp3,/media/english/uk_pron/d/din/dinne/dinner__gb_3.mp3
dip,/definition/english/dip_1,verb,c1,/media/english/us_pron/d/dip/dip__/dip__us_2.mp3,/media/english/uk_pron/d/dip/dip__/dip__gb_2.mp3
diplomat,/definition/english/diplomat,noun,c1,/media/english/us_pron/d/dip/diplo/diplomat__us_1.mp3,/media/english/uk_pron/d/dip/diplo/diplomat__gb_1.mp3
diplomatic,/definition/english/diplomatic,adjective,c1,/media/english/us_pron/d/dip/diplo/diplomatic__us_1.mp3,/media/english/uk_pron/d/dip/diplo/diplomatic__gb_1.mp3
direct,/definition/english/direct_1,adjective,a2,/media/english/us_pron/d/dir/direc/direct__us_1_rr.mp3,/media/english/uk_pron/d/dir/direc/direct__gb_7.mp3
direct,/definition/english/direct_3,adverb,b1,/media/english/us_pron/d/dir/direc/direct__us_1_rr.mp3,/media/english/uk_pron/d/dir/direc/direct__gb_7.mp3
direct,/definition/english/direct_2,verb,b1,/media/english/us_pron/d/dir/direc/direct__us_1_rr.mp3,/media/english/uk_pron/d/dir/direc/direct__gb_7.mp3
direction,/definition/english/direction,noun,a2,/media/english/us_pron/d/dir/direc/direction__us_1_rr.mp3,/media/english/uk_pron/d/dir/direc/direction__gb_5.mp3
directly,/definition/english/directly_1,adverb,b1,/media/english/us_pron/d/dir/direc/directly__us_1_rr.mp3,/media/english/uk_pron/d/dir/direc/directly__gb_4.mp3
director,/definition/english/director,noun,a2,/media/english/us_pron/d/dir/direc/director__us_1_rr.mp3,/media/english/uk_pron/d/dir/direc/director__gb_4.mp3
directory,/definition/english/directory,noun,c1,/media/english/us_pron/d/dir/direc/directory__us_1_rr.mp3,/media/english/uk_pron/d/dir/direc/directory__gb_4.mp3
dirt,/definition/english/dirt,noun,b1,/media/english/us_pron/d/dir/dirt_/dirt__us_1.mp3,/media/english/uk_pron/d/dir/dirt_/dirt__gb_1.mp3
dirty,/definition/english/dirty_1,adjective,a1,/media/english/us_pron/d/dir/dirty/dirty__us_1.mp3,/media/english/uk_pron/d/dir/dirty/dirty__gb_2.mp3
disability,/definition/english/disability,noun,b2,/media/english/us_pron/d/dis/disab/disability__us_1.mp3,/media/english/uk_pron/d/dis/disab/disability__gb_1.mp3
disabled,/definition/english/disabled,adjective,b2,/media/english/us_pron/d/dis/disab/disabled__us_1.mp3,/media/english/uk_pron/d/dis/disab/disabled__gb_1.mp3
disadvantage,/definition/english/disadvantage_2,noun,b1,/media/english/us_pron/d/dis/disad/disadvantage__us_4.mp3,/media/english/uk_pron/d/dis/disad/disadvantage__gb_2.mp3
disagree,/definition/english/disagree,verb,a2,/media/english/us_pron/d/dis/disag/disagree__us_4.mp3,/media/english/uk_pron/d/dis/disag/disagree__gb_2.mp3
disagreement,/definition/english/disagreement,noun,b2,/media/english/us_pron/d/dis/disag/disagreement__us_1.mp3,/media/english/uk_pron/d/dis/disag/disagreement__gb_2.mp3
disappear,/definition/english/disappear,verb,a2,/media/english/us_pron/d/dis/disap/disappear__us_1.mp3,/media/english/uk_pron/d/dis/disap/disappear__gb_2.mp3
disappoint,/definition/english/disappoint,verb,b2,/media/english/us_pron/d/dis/disap/disappoint__us_1.mp3,/media/english/uk_pron/d/dis/disap/disappoint__gb_1.mp3
disappointed,/definition/english/disappointed,adjective,b1,/media/english/us_pron/d/dis/disap/disappointed__us_5.mp3,/media/english/uk_pron/d/dis/disap/disappointed__gb_1.mp3
disappointing,/definition/english/disappointing,adjective,b1,/media/english/us_pron/d/dis/disap/disappointing__us_5.mp3,/media/english/uk_pron/d/dis/disap/disappointing__gb_1.mp3
disappointment,/definition/english/disappointment,noun,b2,/media/english/us_pron/d/dis/disap/disappointment__us_1.mp3,/media/english/uk_pron/d/dis/disap/disappointment__gb_1.mp3
disaster,/definition/english/disaster,noun,a2,/media/english/us_pron/d/dis/disas/disaster__us_4.mp3,/media/english/uk_pron/d/dis/disas/disaster__gb_2.mp3
disastrous,/definition/english/disastrous,adjective,c1,/media/english/us_pron/d/dis/disas/disastrous__us_1.mp3,/media/english/uk_pron/d/dis/disas/disastrous__gb_3.mp3
disc,/definition/english/disc,noun,b2,/media/english/us_pron/d/dis/disc_/disc__us_1.mp3,/media/english/uk_pron/d/dis/disc_/disc__gb_1.mp3
discard,/definition/english/discard_1,verb,c1,/media/english/us_pron/d/dis/disca/discard__us_1.mp3,/media/english/uk_pron/d/dis/disca/discard__gb_1.mp3
discharge,/definition/english/discharge_1,verb,c1,/media/english/us_pron/d/dis/disch/discharge__us_1_rr.mp3,/media/english/uk_pron/d/dis/disch/discharge__gb_1.mp3
discipline,/definition/english/discipline_1,noun,b2,/media/english/us_pron/d/dis/disci/discipline__us_1.mp3,/media/english/uk_pron/d/dis/disci/discipline__gb_2.mp3
